ID,Filename,Tissue_Area_um2,Collagen_Area_um2,CVF_Percent,Group
178,178.jpg,201263.62758121,23442.1688201908,11.647493937140664,HS10WGaE9
179,179.jpg,218577.08006279435,18696.111580726963,8.55355537522773,HS10WGaE9
180,180.jpg,226644.25793986232,7408.561767902427,3.2688062937240665,HS10WGaE9
181,181.jpg,229314.69629271823,10408.634222919936,4.539017512263324,HS10WGaE9
182,182.jpg,227889.4336432798,9001.738920420239,3.950046641702069,HS10WGaE9
183,183.jpg,211432.61683371573,15116.43521313851,7.149528506771048,HS10WGaE9
184,184.jpg,215747.5304914865,12629.4529646178,5.8538111355653095,HS10WGaE9
185,185.jpg,215191.29332206256,19053.4597270861,8.854196391008278,HS10WGaE9
186,186.jpg,222272.93805096,6162.190556696051,2.7723530406941665,HS10WGaE9
187,187.jpg,202714.64798937328,11906.388117377128,5.8734720137250696,HS10WGaE9
188,188.jpg,208734.6818017148,8241.287284144428,3.948211774396527,HS10WGaE9
189,189.jpg,220372.9501267963,4355.1261924888295,1.9762526162957,HS10WGaE9
190,190.jpg,219328.4023668639,7220.867045042869,3.2922626377247517,HS10WGaE9
191,191.jpg,196682.00700398505,19686.644125105664,10.009377281118953,HS10WGaE9
192,192.jpg,187684.07197198409,7429.754860524091,3.958649651225142,HS10WGaE9
193,193.jpg,191491.0035019925,8583.41987682647,4.48241417082404,HS10WGaE9
194,194.jpg,193012.9935998068,8911.532423620336,4.61706347195335,HS10WGaE9
195,195.jpg,205641.4684216882,4920.275329066538,2.392647439657952,HS10WGaE9
196,196.jpg,216632.96703296705,7381.065088757397,3.4071753666348257,HS10WGaE9
197,197.jpg,201741.50464919696,7374.5441371814995,3.655442220481553,HS10WGaE9
198,198.jpg,215921.2051684579,6290.653302741215,2.913402274609091,HS10WGaE10
199,199.jpg,215642.97790121965,7396.606690013284,3.430024368055923,HS10WGaE10
200,200.jpg,219554.2446564425,7554.848448255041,3.4409940286405467,HS10WGaE10
201,201.jpg,226054.655234875,6306.194903997101,2.7896770793969483,HS10WGaE10
202,202.jpg,221466.07897596908,8250.633981403213,3.7254617138448887,HS10WGaE10
203,203.jpg,216111.2909068953,12372.310107474945,5.724971636398748,HS10WGaE10
204,204.jpg,180882.6107957976,10399.93962081874,5.749551919371323,HS10WGaE10
205,205.jpg,207931.3005675643,10653.061224489797,5.123356221699886,HS10WGaE10
206,206.jpg,192847.361429779,15351.624199975848,7.960505182004159,HS10WGaE10
207,207.jpg,202284.2651853641,13955.27110252385,6.89884163246008,HS10WGaE10
208,208.jpg,202250.1388721169,17789.916676729863,8.795997261578375,HS10WGaE10
209,209.jpg,196249.45054945056,15121.978021978022,7.705488081439299,HS10WGaE10
210,210.jpg,222455.41601255885,11015.517449583383,4.951786585839518,HS10WGaE10
211,211.jpg,219233.6312039609,7223.040695568168,3.294677306534377,HS10WGaE10
212,212.jpg,220890.71368192247,3887.900012075836,1.7601011591978115,HS10WGaE10
213,213.jpg,214883.7217727328,6182.296824055065,2.877042883031243,HS10WGaE10
214,214.jpg,204790.1581934549,7179.56768506219,3.5058167581862096,HS10WGaE10
215,215.jpg,216058.14515155173,7779.9299601497405,3.6008501112941564,HS10WGaE10
216,216.jpg,178231.51793261684,15105.784325564546,8.475372089506369,HS10WGaE10
