ID,Filename,Tissue_Area_um2,Collagen_Area_um2,CVF_Percent
222,222.jpg,202430.44318319042,7208.694602101195,3.5610723805893425
223,223.jpg,210656.84096123656,9580.3646902548,4.547853583362956
224,224.jpg,212222.84748218814,8406.484724067142,3.961159141817988
225,225.jpg,210015.17932616835,7071.971984059896,3.3673623053106208
226,226.jpg,211465.43895664773,7895.024755464316,3.733482310120125
227,227.jpg,199080.19562854728,9063.687960391257,4.55278232562253
228,228.jpg,214932.84627460453,13313.066054824296,6.19405841665314
229,229.jpg,212644.31831904358,7627.339693273759,3.586900300731282
230,230.jpg,212457.0583262891,9068.035261441855,4.268173217156792
231,231.jpg,216747.40973312402,9066.731071126675,4.183086239549681
232,232.jpg,214775.4739765729,7144.571911604879,3.3265306225720117
233,233.jpg,215850.01811375437,7577.671778770679,3.5106190145312834
234,234.jpg,215961.41770317595,6420.637604154088,2.973048460433248
235,235.jpg,210541.85484844825,5747.240671416495,2.7297378355260813
236,236.jpg,220838.43738678904,6434.875015094795,2.913838320556665
237,237.jpg,197191.18463953628,7855.029585798817,3.983458794143227
238,238.jpg,209829.0061586765,7576.3675884555005,3.6107341530875448
239,239.jpg,226461.34524815844,6959.485569375679,3.0731450269137146
240,240.jpg,210469.90701606087,5377.937447168217,2.5552049332914035
241,241.jpg,206652.7593285835,8814.478927665741,4.26535748000852
242,242.jpg,224817.73940345368,10223.004468059413,4.547241020742319
243,243.jpg,219214.72044439078,6454.220504769955,2.944245939180543
244,244.jpg,214229.23559956526,9904.238618524332,4.623196544955805
245,245.jpg,226503.62275087548,8772.853520106268,3.873162562947289
246,246.jpg,205226.0838063036,7437.3626373626375,3.6239850702321865
247,247.jpg,214752.7593285835,7239.669122086704,3.3711646568459748
248,248.jpg,209616.96654993357,6280.545827798575,2.9962010858040276
249,249.jpg,225116.72503320855,5355.874894336433,2.3791545890454606
250,250.jpg,204530.6243207342,4415.336312039609,2.1587653813229015
251,251.jpg,196685.59352735177,6485.629754860524,3.297460499545235
252,252.jpg,214062.6252868011,8674.604516362759,4.052367621269955
253,253.jpg,196868.83226663448,8696.232339089482,4.417272271575986
254,254.jpg,201651.5155174496,7445.731191885038,3.69237551861629
255,255.jpg,208671.86330153362,8801.980437145272,4.218096439972021
256,256.jpg,201114.40647264823,11622.726723825625,5.779161685966205
257,257.jpg,213731.03489916676,8328.668035261442,3.896798627859875
258,258.jpg,208358.64026083806,9743.171114599685,4.6761541073614685
259,259.jpg,217173.22787103007,5251.1049390170265,2.4179338266019763
260,260.jpg,221837.7732157952,4228.29368433764,1.9060296283376952
261,261.jpg,221899.1788431349,5164.267600531337,2.3273036103401106
262,262.jpg,220648.24296582537,6335.756551141167,2.871428508099412
263,263.jpg,204195.88213983818,10365.813307571549,5.076406634132217
264,264.jpg,209578.60161816207,14289.904600893611,6.818398677422634
265,265.jpg,208186.1610916556,23791.2570945538,11.427876363059267
266,266.jpg,202872.23765245744,12301.557782876464,6.063696997294619
267,267.jpg,200529.04238618523,19445.91232942881,9.69730473852224
268,268.jpg,207983.0334500664,13103.85219176428,6.300442865167806
269,269.jpg,194486.5112909069,20332.65306122449,10.454531230092115
270,270.jpg,206296.93273759208,17936.638087187537,8.694573326498647
